Date,Oil_Price,Freight_Price,crisis_COVID-19 oil crash,crisis_Dot-com crash,crisis_Global financial crisis,crisis_Inflation and rate hikes,crisis_Oil price collapse,crisis_None,war_Arab Spring,war_Crimea crisis,war_Iraq War,war_Ukraine War,war_None,sanctions_Iran sanctions,sanctions_Russia sanctions,sanctions_None,pandemic_COVID-19,pandemic_None,month,year,quarter,is_year_start,is_year_end,sin_month,cos_month,Freight_Lag1,Freight_Lag2,Oil_Lag1,Oil_Lag2,Freight_SMA_3,Oil_SMA_3,has_crisis,has_war,has_sanctions,has_pandemic,Oil_Price_lag1,Oil_Price_lag2,Oil_Price_lag3,Freight_Price_lag1,Freight_Price_lag2,Freight_Price_lag3
1995-07-31,57.708830867276205,1240.5265497777598,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,60.81552636673042,57.60161080033515,51.42729708371704,1265.7877205141504,1080.3729945787295,1116.7143563694162
1995-08-31,57.105824120086766,1414.3700682960562,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,57.708830867276205,60.81552636673042,57.60161080033515,1240.5265497777598,1265.7877205141504,1080.3729945787295
1995-09-30,59.71530069764127,1188.7154783903188,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,57.105824120086766,57.708830867276205,60.81552636673042,1414.3700682960562,1240.5265497777598,1265.7877205141504
1995-10-31,60.49207493837185,2008.502173639544,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,59.71530069764127,57.105824120086766,57.708830867276205,1188.7154783903188,1414.3700682960562,1240.5265497777598
1995-11-30,58.32171312002868,1073.9937114680986,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,60.49207493837185,59.71530069764127,57.105824120086766,2008.502173639544,1188.7154783903188,1414.3700682960562
1995-12-31,55.722864329955385,1005.0774566454152,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,58.32171312002868,60.49207493837185,59.71530069764127,1073.9937114680986,2008.502173639544,1188.7154783903188
1996-01-31,58.14917346927248,905.3286572231904,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,55.722864329955385,58.32171312002868,60.49207493837185,1005.0774566454152,1073.9937114680986,2008.502173639544
1996-02-29,57.58540955168371,929.945921589611,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,58.14917346927248,55.722864329955385,58.32171312002868,905.3286572231904,1005.0774566454152,1073.9937114680986
1996-03-31,54.31808516085456,869.6728721365955,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,57.58540955168371,58.14917346927248,55.722864329955385,929.945921589611,905.3286572231904,1005.0774566454152
1996-04-30,23.94986575015757,1085.0214767100229,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,54.31808516085456,57.58540955168371,58.14917346927248,869.6728721365955,929.945921589611,905.3286572231904
1996-05-31,64.8370587193601,1434.0676815361574,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,23.94986575015757,54.31808516085456,57.58540955168371,1085.0214767100229,869.6728721365955,929.945921589611
1996-06-30,60.89536875014639,1242.0694350611034,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,64.8370587193601,23.94986575015757,54.31808516085456,1434.0676815361574,1085.0214767100229,869.6728721365955
1996-07-31,64.53645537772893,806.4353324571194,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,60.89536875014639,64.8370587193601,23.94986575015757,1242.0694350611034,1434.0676815361574,1085.0214767100229
1996-08-31,48.2690131282268,1146.4663508054366,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,64.53645537772893,60.89536875014639,64.8370587193601,806.4353324571194,1242.0694350611034,1434.0676815361574
1996-09-30,57.32851040703633,1132.9307146574251,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,48.2690131282268,64.53645537772893,60.89536875014639,1146.4663508054366,806.4353324571194,1242.0694350611034
1996-10-31,62.32777027268968,1088.2034056633386,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,57.32851040703633,48.2690131282268,64.53645537772893,1132.9307146574251,1146.4663508054366,806.4353324571194
1996-11-30,55.18231623672358,1053.0032571129536,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,62.32777027268968,57.32851040703633,48.2690131282268,1088.2034056633386,1132.9307146574251,1146.4663508054366
1996-12-31,54.40788223394605,991.3442040350236,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,55.18231623672358,62.32777027268968,57.32851040703633,1053.0032571129536,1088.2034056633386,1132.9307146574251
1997-01-31,57.47918844031937,835.6467359874589,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,54.40788223394605,55.18231623672358,62.32777027268968,991.3442040350236,1053.0032571129536,1088.2034056633386
1997-02-28,55.20818985039321,935.8879872422236,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,57.47918844031937,54.40788223394605,55.18231623672358,835.6467359874589,991.3442040350236,1053.0032571129536
1997-03-31,62.824213726170015,1135.17758275039,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,55.20818985039321,57.47918844031937,54.40788223394605,935.8879872422236,835.6467359874589,991.3442040350236
1997-04-30,58.89930936597021,1087.2296810363357,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,62.824213726170015,55.20818985039321,57.47918844031937,1135.17758275039,935.8879872422236,835.6467359874589
1997-05-31,58.01100943090065,1100.321036551048,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,58.89930936597021,62.824213726170015,55.20818985039321,1087.2296810363357,1135.17758275039,935.8879872422236
1997-06-30,76.4069511537846,1224.26163079548,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,58.01100943090065,58.89930936597021,62.824213726170015,1100.321036551048,1087.2296810363357,1135.17758275039
1997-07-31,67.47841054625626,945.2344452513756,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,76.4069511537846,58.01100943090065,58.89930936597021,1224.26163079548,1100.321036551048,1087.2296810363357
1997-08-31,29.40202990112189,1184.5062103458113,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,67.47841054625626,76.4069511537846,58.01100943090065,945.2344452513756,1224.26163079548,1100.321036551048
1997-09-30,66.00796960653318,1249.3058376289669,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,29.40202990112189,67.47841054625626,76.4069511537846,1184.5062103458113,945.2344452513756,1224.26163079548
1997-10-31,61.11155949390556,1071.0878562904925,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,66.00796960653318,29.40202990112189,67.47841054625626,1249.3058376289669,1184.5062103458113,945.2344452513756
1997-11-30,43.67149147595513,1059.4054646675995,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,61.11155949390556,66.00796960653318,29.40202990112189,1071.0878562904925,1249.3058376289669,1184.5062103458113
1997-12-31,58.466933302042655,1008.2272507365128,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,43.67149147595513,61.11155949390556,66.00796960653318,1059.4054646675995,1071.0878562904925,1249.3058376289669
1998-01-31,59.662834726335554,774.6320690566548,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,58.466933302042655,43.67149147595513,61.11155949390556,1008.2272507365128,1059.4054646675995,1071.0878562904925
1998-02-28,53.57591774058923,882.0845745435222,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,59.662834726335554,58.466933302042655,43.67149147595513,774.6320690566548,1008.2272507365128,1059.4054646675995
1998-03-31,49.41601001584764,922.309277057754,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,53.57591774058923,59.662834726335554,58.466933302042655,882.0845745435222,774.6320690566548,1008.2272507365128
1998-04-30,63.13167149515771,1068.820089360965,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,49.41601001584764,53.57591774058923,59.662834726335554,922.309277057754,882.0845745435222,774.6320690566548
1998-05-31,56.322545295406485,1276.9791208358834,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,63.13167149515771,49.41601001584764,53.57591774058923,1068.820089360965,922.309277057754,882.0845745435222
1998-06-30,64.7409573690405,1161.187588718556,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,56.322545295406485,63.13167149515771,49.41601001584764,1276.9791208358834,1068.820089360965,922.309277057754
1998-07-31,68.1021613634882,1118.1497673575725,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,64.7409573690405,56.322545295406485,63.13167149515771,1161.187588718556,1276.9791208358834,1068.820089360965
1998-08-31,80.5824714738377,1194.1754067659274,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,68.1021613634882,64.7409573690405,56.322545295406485,1118.1497673575725,1161.187588718556,1276.9791208358834
1998-09-30,52.75530739908314,1131.8524559994444,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,80.5824714738377,68.1021613634882,64.7409573690405,1194.1754067659274,1118.1497673575725,1161.187588718556
1998-10-31,61.36045657769488,1059.9338827881338,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,52.75530739908314,80.5824714738377,68.1021613634882,1131.8524559994444,1194.1754067659274,1118.1497673575725
1998-11-30,54.50314201306906,973.5401961719772,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,61.36045657769488,52.75530739908314,80.5824714738377,1059.9338827881338,1131.8524559994444,1194.1754067659274
1998-12-31,20.46263780126879,638.342050659106,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,54.50314201306906,61.36045657769488,52.75530739908314,973.5401961719772,1059.9338827881338,1131.8524559994444
1999-01-31,60.67051841535822,842.3936442997226,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,20.46263780126879,54.50314201306906,61.36045657769488,638.342050659106,973.5401961719772,1059.9338827881338
1999-02-28,56.55618366709503,1359.085322451928,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,60.67051841535822,20.46263780126879,54.50314201306906,842.3936442997226,638.342050659106,973.5401961719772
1999-03-31,62.87608912057485,872.0294659077082,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,56.55618366709503,60.67051841535822,20.46263780126879,1359.085322451928,842.3936442997226,638.342050659106
1999-04-30,61.057892547766514,1036.3740682724952,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,62.87608912057485,56.55618366709503,60.67051841535822,872.0294659077082,1359.085322451928,842.3936442997226
1999-05-31,59.61180001221261,1155.3802442244569,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,61.057892547766514,62.87608912057485,56.55618366709503,1036.3740682724952,872.0294659077082,1359.085322451928
1999-06-30,54.71206769357845,1217.3617847707435,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,59.61180001221261,61.057892547766514,62.87608912057485,1155.3802442244569,1036.3740682724952,872.0294659077082
1999-07-31,62.22532539618605,1404.3356660813556,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,54.71206769357845,59.61180001221261,61.057892547766514,1217.3617847707435,1155.3802442244569,1036.3740682724952
1999-08-31,58.20063250058374,1111.475562092179,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,62.22532539618605,54.71206769357845,59.61180001221261,1404.3356660813556,1217.3617847707435,1155.3802442244569
1999-09-30,61.26224444495598,1108.2125622848496,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,58.20063250058374,62.22532539618605,54.71206769357845,1111.475562092179,1404.3356660813556,1217.3617847707435
1999-10-31,61.7111329441484,1336.963053352972,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,61.26224444495598,58.20063250058374,62.22532539618605,1108.2125622848496,1111.475562092179,1404.3356660813556
1999-11-30,59.91918617651165,930.1331912567764,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,61.7111329441484,61.26224444495598,58.20063250058374,1336.963053352972,1108.2125622848496,1111.475562092179
1999-12-31,60.68218199876964,996.3758607096948,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,59.91918617651165,61.7111329441484,61.26224444495598,930.1331912567764,1336.963053352972,1108.2125622848496
2000-01-31,60.01093461140693,1218.4111853530776,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,60.68218199876964,59.91918617651165,61.7111329441484,996.3758607096948,930.1331912567764,1336.963053352972
2000-02-29,59.78864276738922,832.0696510109736,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,60.01093461140693,60.68218199876964,59.91918617651165,1218.4111853530776,996.3758607096948,930.1331912567764
2000-03-31,59.70623366035547,1070.9818065824352,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,59.78864276738922,60.01093461140693,60.68218199876964,832.0696510109736,1218.4111853530776,996.3758607096948
2000-04-30,58.02853624978174,1084.9967367414736,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,59.70623366035547,59.78864276738922,60.01093461140693,1070.9818065824352,832.0696510109736,1218.4111853530776
2000-05-31,71.97021870051725,596.9428817963296,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,58.02853624978174,59.70623366035547,59.78864276738922,1084.9967367414736,1070.9818065824352,832.0696510109736
2000-06-30,66.6482962593673,976.350999924157,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,71.97021870051725,58.02853624978174,59.70623366035547,596.9428817963296,1084.9967367414736,1070.9818065824352
2000-07-31,64.91932380644393,1060.3298761996214,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,66.6482962593673,71.97021870051725,58.02853624978174,976.350999924157,596.9428817963296,1084.9967367414736
2000-08-31,62.60551064752395,1102.1095427321698,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,64.91932380644393,66.6482962593673,71.97021870051725,1060.3298761996214,976.350999924157,596.9428817963296
2000-09-30,62.50641018536004,1128.1467854786893,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,2002.0,3.0,0.0,0.0,-0.8660254037844383,-0.5000000000000003,742.0,733.0,25.44,25.58,734.3333333333334,26.16333333333333,1.0,0.0,0.0,0.0,62.60551064752395,64.91932380644393,66.6482962593673,1102.1095427321698,1060.3298761996214,976.350999924157
